,overall,reviewerID,asin
495,5.0,AMKA7XOT216UE,B00005N7OD
496,5.0,A2EXHJSBSAS8NB,B00005N7OD
497,3.0,A1YS2UXZS9TL91,B00005N7OD
498,5.0,ALFVKTW68OIBJ,B00005N7Q1
499,3.0,A1DZVZS8M7AK4Q,B00005N7Q1
500,1.0,ATHLM7BZVG5TQ,B00005N7Q1
501,5.0,A3U93OBTE1TEAN,B00005N7Q1
502,5.0,A3N1SVORTSCTVY,B00005N7Q1
503,5.0,AFT8PAYT40W2M,B00005N7Q1
504,5.0,A3OGSKSK373JGU,B00005N7Q1
505,5.0,A28L4PGSLBP3HH,B00005N7Q1
506,5.0,A3TF77C5HNJBJO,B00005N7Q1
507,4.0,AWLBEPFFSIYHP,B00005N7Q1
508,5.0,A1TCMYV6YFVMZU,B00005N7P0
509,4.0,A3OH952TGTKX6Y,B00005N7P0
510,1.0,A1HI4H19XV9CAO,B00005N7P0
511,1.0,A1DCJV756ULHPV,B00005N7P0
512,5.0,A33VY59YM5XJV7,B00005N7P0
513,4.0,AT4AV7XIQDKQP,B00005N7P0
514,1.0,AR2GRS90J1AIM,B00005N7P0
515,5.0,A1PNZV9C1YZVCP,B00005N7P0
516,4.0,A2HR8U7KBLSX94,B00005N7P0
517,3.0,A1UFX9UTKU9SOI,B00005N7OD
518,5.0,A3JXKEDSZTA8BG,B00005N7OD
519,1.0,A3I25LPGZA0UNT,B00005N7OD
520,5.0,A3QVC3L6QNH8AX,B00005N7OD
521,4.0,A3MV2WCFE63GWP,B00005N7OD
522,5.0,A1SU75KG3A4RO5,B00005N7OD
523,3.0,A2EAVW9W48C28T,B00005N7OD
524,5.0,A2ZQTHGGDPZJQQ,B00005N7OD
525,5.0,A26T99XEY7MC0T,B00005N7OD
526,1.0,A2OSLJ4AWKW5VY,B00005N7OD
527,5.0,A203GP3E7MA206,B00005N7Q1
528,5.0,A3KRI4J3L6VEY8,B00005N7Q1
529,1.0,A1R34IG67LS2QJ,B00005N7Q1
530,1.0,A1UZXFITTFQHQ7,B00005N7Q1
531,5.0,A1QUYU9SVCJJFK,B00005N7Q1
532,5.0,A2TLKAAEIJHN2J,B00005N7Q1
533,4.0,A3MIOBUHFFVKYC,B00005N7Q1
534,5.0,A1F56KJU59L41Z,B00005N7Q1
535,5.0,A34YY4293IE9H1,B00005N7Q1
536,4.0,A2FW1EDGADOCBR,B00005N7Q1
537,5.0,A1MME4CXSSGF6O,B00005N7Q1
538,5.0,ADKJPEOWZ4XPE,B00005N7Q1
539,5.0,A1WZPPKZLY8O6A,B00005N7Q1
540,5.0,A22H6P9SP5PK98,B00005N7Q1
541,5.0,ADFYNR1UII0YW,B00005N7Q1
542,4.0,A3RXSWD4RAIG1S,B00005N7Q1
543,5.0,A2DH2QZP7A7A3Q,B00005N7Q1
544,5.0,A3DAAEGJ9DY5Y9,B00005N7Q1
545,4.0,A1WZ9F8RL6HRDH,B00005N7Q1
546,5.0,ATJE1LEOBRDG2,B00005N7Q1
547,5.0,A2T4347PYHP6RF,B00005N7OD
548,5.0,AXU45L7CJRL1U,B00005N7OD
549,5.0,A98KHFJDTWSPN,B00005N7OD
550,5.0,A3LR1L74TGM432,B00005N7OD
551,5.0,A3KLS4RM5SFAWD,B00005N7OD
552,4.0,A3P4ZYMVRFBP4R,B00005N7OD
553,1.0,A2IDDBXATRFEF8,B00005N7OD
554,5.0,A2LKNYEM31X6I1,B00005N7OD
555,4.0,A3R8UO41EP67QZ,B00005N7OD
556,4.0,A2JDH1RGGVPMPC,B00005N7OD
557,5.0,A4VDPLFPPWFCV,B00005N7Q1
558,5.0,AOIMUHZAF0BSS,B00005N7Q1
559,1.0,A382LB1GGYH565,B00005N7Q1
560,5.0,A2DMHCO6JP068M,B00005N7Q1
561,5.0,A1QYDH4DUNW6XV,B00005N7Q1
562,5.0,A1QAQA7XLWKNTL,B00005N7Q1
563,5.0,A2201F20M9QEW4,B00005N7Q1
564,5.0,A12VLL4I3XDOL2,B00005N7Q1
565,5.0,A3UOUON1PEO2LN,B00005N7Q1
566,5.0,A3DPB6Z9W991VB,B00005N7Q1
567,5.0,A2PSM421PXBULE,B00005N7OD
568,5.0,A3HLR4Y129VWJ1,B00005N7OD
569,5.0,A3D0FMFN9L1JXY,B00005N7OD
570,5.0,AQJDVLLWELFJ1,B00005N7OD
571,5.0,AGU1CLGHTMKMP,B00005N7OD
572,5.0,A312XCTXRRDEMX,B00005N7OD
573,5.0,AQTP5JSCTISMU,B00005N7OD
574,1.0,AZ84EZ9WQUIPA,B00005N7OD
575,1.0,A4G48UNXSJ80,B00005N7OD
576,2.0,AQ106UQ9GTOXU,B00005N7OD
577,1.0,A1SXCVL4YN1RHQ,B00005N7Q1
578,5.0,A1V26K6I0MG3JB,B00005N7Q1
579,1.0,A2YI14ZY745Q2S,B00005N7Q1
580,4.0,A1QKUYIG38EFYQ,B00005N7Q1
581,5.0,A1WESW1MWVF247,B00005N7Q1
582,3.0,ATVIKXVKCRPR,B00005N7Q1
583,4.0,A1R96XQWDLAT6A,B00005N7Q1
584,5.0,A2R9H4SEQYWLZF,B00005N7Q1
585,3.0,A3EGA730HBDI2F,B00005N7Q1
586,5.0,AIM7TB9E696FM,B00005N7Q1
587,5.0,AX5C0V3ZU1XUN,B00005N7OD
588,5.0,A1EQD81JGKM24P,B00005N7OD
589,5.0,A2CPF7BOTIBKAV,B00005N7OD
590,1.0,A30JYNBOMN154L,B00005N7OD
591,1.0,A98WI1QPC5BAY,B00005N7OD
592,5.0,AK26FO5GGILP9,B00005N7OD
593,5.0,A2GHU8I0P3HFRW,B00005N7OD
594,2.0,A2OGS1TI3CCELN,B00005N7OD
595,4.0,A2HD5RGF111HBV,B00005N7OD
596,5.0,A2AGVYYXLQY8TE,B00005N7OD
597,5.0,A15QUTMXQBQ0G9,B00005N7Q1
598,1.0,A2YQL3K783CDAK,B00005N7Q1
599,5.0,A1DXGN7YC2K0J6,B00005N7Q1
600,1.0,ASXWYDKS5RP7M,B00005N7Q1
601,5.0,A38DPGH7XP9H5G,B00005N7Q1
602,4.0,A2JW8GV0P5PUQB,B00005N7Q1
603,4.0,A3I89DK4NB6D2A,B00005N7Q1
604,5.0,A2UKZQCJH9W24D,B00005N7Q1
605,5.0,A2XEITZLS4V4SO,B00005N7Q1
606,5.0,A1S3TTMYSLZH00,B00005N7Q1
607,5.0,AF9OYN557Z77I,B00005N7OD
608,1.0,A1EGNS3P3ZORAQ,B00005N7OD
609,5.0,A269G7AMQZ2J82,B00005N7OD
610,4.0,A1CJNCCLO8IFN2,B00005N7OD
611,4.0,A21LXRPRB2SW97,B00005N7OD
612,5.0,A1I5KZ96QNPHB8,B00005N7OD
613,5.0,A248RKU6T22V9N,B00005N7OD
614,5.0,AE9QQP6UCY15V,B00005N7OD
615,5.0,A31LUS68O2UWYK,B00005N7OD
616,1.0,A2SVK2BNRSM51E,B00005N7OD
617,3.0,A2S1GZVKRZ27PD,B00005N7Q1
618,3.0,AMRI5C0ZGTWRG,B00005N7Q1
619,4.0,A25V2YB4K4A8FD,B00005N7Q1
620,5.0,AGQKEI86Z9IZX,B00005N7Q1
621,1.0,A3KFGEA2GSCCO3,B00005N7Q1
622,5.0,A2BJCJM9PNKOA0,B00005N7Q1
623,5.0,A30NYUPBXBIQ7B,B00005N7Q1
624,4.0,A3VK95HHLB2V6A,B00005N7Q1
625,5.0,A2YE17EAD1PIVQ,B00005N7Q1
626,5.0,A2NNJ7VPVYSLVI,B00005N7Q1
627,5.0,A3A1Z3V32UCUEO,B00005N7Q1
628,5.0,A2ZXW7HQJXDOFB,B00005N7Q1
629,5.0,A3M2172QT016VX,B00005N7Q1
630,5.0,AWEEH2IKVRKW2,B00005N7Q1
631,5.0,A2FTWDAERR0P8I,B00005N7Q1
632,5.0,ATJKUKDNFXE0J,B00005N7Q1
633,5.0,A1UN9M767257ZH,B00005N7Q1
634,5.0,A3T1LQ1BGL2WXF,B00005N7Q1
635,4.0,A15YTGAUNPWH85,B00005N7Q1
636,4.0,A12HIE0O4DR16W,B00005N7Q1
637,4.0,A36HF5FFTFVSPO,B00005N7QC
638,4.0,A1LRUT7OFB8YZM,B00005N7QC
639,4.0,A1WI3I6HEAQZ9F,B00005N7OD
640,5.0,A26HZK2DWXBLVI,B00005N7OD
641,5.0,A10WAK4RK5FXSX,B00005N7OD
642,1.0,A143XV3DJI72IZ,B00005N7OD
643,1.0,A392AXGFIV5WZF,B00005N7OD
644,2.0,AV76UXUZXYXYP,B00005N7OD
645,4.0,A3J3ZKFNFC8N7X,B00005N7OD
646,4.0,A3OAZ38IWQZ85R,B00005N7OD
647,5.0,ADTMDLXVM9B9Z,B00005N7OD
648,1.0,A1Z8ZQRK79LMPC,B00005N7OD
649,5.0,A2FIQPS42I2O0C,B00005N7Q1
650,5.0,A4X191WYQ2WIN,B00005N7Q1
651,5.0,A25T4P4BY7OOXL,B00005N7Q1
652,5.0,A3N3MQ67QN569V,B00005N7Q1
653,4.0,A7TNM0RLHE1PJ,B00005N7Q1
654,5.0,A2NSN3U7X49NG3,B00005N7Q1
655,5.0,A1TBBSXQXAXNOS,B00005N7Q1
656,5.0,A2LAJ1OQWC1XTM,B00005N7Q1
657,4.0,A22K2MTX6MTG55,B00005N7Q1
658,5.0,A2BE4HTZHXPN3I,B00005N7Q1
659,5.0,ABHLQ55OTARI4,B00005N7Q1
660,5.0,A289CPEOIZCCEB,B00005N7Q1
661,5.0,A2MGAXJ1RVBQPD,B00005N7Q1
662,5.0,A3KTFWKVFONO1R,B00005N7Q1
663,1.0,A1MTRWXUQEXPBW,B00005N7Q1
664,5.0,A3HLOGNFCP3TFD,B00005N7Q1
665,3.0,A3O1TSBJNWLNP8,B00005N7Q1
666,4.0,A3O6WGJ2DYY2NZ,B00005N7Q1
667,5.0,A2H99OYMU81C24,B00005N7Q1
668,5.0,ALZ4NFCQXIS8X,B00005N7Q1
669,1.0,A33ZI1XS3TAQYP,B00005N7OD
670,2.0,A3DJUDQWANL2L,B00005N7OD
671,5.0,ACV2T4IYHNNIG,B00005N7OD
672,4.0,A39E9AQ5ILG62R,B00005N7OD
673,1.0,A369WTUHDWINR5,B00005N7OD
674,5.0,AIIR8E34EDKCQ,B00005N7OD
675,5.0,A19H889JS3DRPL,B00005N7OD
676,3.0,A341HG5NZO9I5U,B00005N7OD
677,3.0,A1F3I1JTP77HQS,B00005N7OD
678,4.0,A2L1Z6C8SV3671,B00005N7Q1
679,4.0,AR3ONJ7AHZR31,B00005N7Q1
680,5.0,AEYCHQL8S8K4V,B00005N7Q1
681,5.0,A3SPG3NVR8P5MW,B00005N7Q1
682,5.0,A3PV6ICCGZ4KXW,B00005N7Q1
683,5.0,AV4IHBZK5S2HJ,B00005N7Q1
684,5.0,A3SGPOCWC4LXKO,B00005N7Q1
685,5.0,A1KD1GH1IFAO0V,B00005N7Q1
686,5.0,A1SLUZJ9UC3PHS,B00005N7Q1
687,4.0,AZ8M90TFQ1I56,B00005N7Q1
688,5.0,AXS4FO4H0UFWU,B00005N7QC
689,5.0,A26DVHTBHXY7RE,B00005N7QC
690,2.0,AIOGIME89XAOL,B00005N7QC
691,5.0,A2UQZRSQ3Z5GIA,B00005N7QC
692,3.0,A2IYQHVSKOHUJJ,B00005N7QC
693,1.0,A3SBD0W88IAISC,B00005N7QC
694,1.0,AWXYIU3H07J0F,B00005N7QC
695,5.0,A7XBFGYRCAPC8,B00005N7QC
696,5.0,AX56YMDL3BU0T,B00005N7QC
697,5.0,AXEYQVNQ2P61H,B00005N7QC
698,2.0,AI7ZJ87K1EKFK,B00005N7OD
699,5.0,A25CXOHHKJUOB7,B00005N7OD
700,4.0,A8F2AZWB20X1H,B00005N7OD
701,5.0,A1E6WSA8D7QW0M,B00005N7OD
702,5.0,A3GFWSB3VUEG20,B00005N7OD
703,5.0,A1P4F6HIXU6WYE,B00005N7OD
704,4.0,A1ORSEHX8VIN8T,B00005N7OD
705,4.0,A3QLWYOQILF7HE,B00005N7OD
706,5.0,A1WR7J94GM4MRJ,B00005N7OD
707,5.0,A31F5OT70LGXF2,B00005N7Q1
708,1.0,A3GRFIYL0XHIVU,B00005N7Q1
709,5.0,A21U2I9PRPFLCT,B00005N7Q1
710,5.0,A39I8IJIQRIT02,B00005N7Q1
711,5.0,A8LIR2RNMAW76,B00005N7Q1
712,5.0,A20NQI4W6WOUYU,B00005N7Q1
713,1.0,A3GPFT5VSLGFNT,B00005N7Q1
714,3.0,AFIMKQGT1TAIZ,B00005N7Q1
715,4.0,AMQUDNE4CUMAO,B00005N7Q1
716,5.0,A1ZXSAYGAFV4MM,B00005N7Q1
717,4.0,A3KCK0D95WP42D,B00005N7PA
718,2.0,A2E3GAV610SEAG,B00005N7PA
719,5.0,A2VRQ8RNTKY1XT,B00005N7QC
720,1.0,A1I257EF7TH72P,B00005N7QC
721,1.0,A1NXET1XGDFDVZ,B00005N7QC
722,4.0,A381KNGY91IQV3,B00005N7QC
723,4.0,AMOTWVOJIP2CT,B00005N7QC
724,5.0,A2PB46QMJM8UVF,B00005N7QC
725,4.0,A3ARH8DW910NAP,B00005N7QC
726,4.0,A2Y5K5AFXRD66N,B00005N7QC
727,2.0,AHVN5IIJQ09VT,B00005N7QC
728,1.0,A3DFFK1PCK1ZZD,B00005N7QC
729,1.0,AP4CSSLXI0D34,B00005N7OV
730,4.0,A308V862WSYJ0Z,B00005N7OV
731,4.0,AQ8DU6XVA3USJ,B00005N7OV
732,3.0,AHR3SCWB88T1V,B00005N7OV
733,2.0,A1VOYZVZCQV9JG,B00005N7OV
734,5.0,A2JJGIJI8X6KRS,B00005N7OV
735,4.0,A2MJQK6T4LDSP3,B00005N7OV
736,3.0,A1JPAX03KPKP91,B00005N7OV
737,5.0,A281NPSIMI1C2R,B00005N7OV
738,5.0,A2EZX9HBOINY8G,B00005N7OV
739,5.0,A30W9I65YAH9CD,B00005N7Q1
740,5.0,A2E6N119QQCBU4,B00005N7Q1
741,5.0,A1ZVVSTG3V7DE3,B00005N7Q1
742,5.0,A1GWAM6Q3KFQMY,B00005N7Q1
743,3.0,A2I35DIUX6F5IM,B00005N7Q1
744,5.0,A27N1ZDYOHVPVD,B00005N7Q1
745,5.0,A25CHMUIQXQMG6,B00005N7Q1
746,5.0,A11X8VUA7849NH,B00005N7Q1
747,1.0,A2FP03I365VUQW,B00005N7Q1
748,5.0,A1MA4441ZVWVOU,B00005N7Q1
749,5.0,A281NPSIMI1C2R,B00005N7RD
750,5.0,A185UH5TWF04TE,B00005N7RD
751,5.0,A37AY3YMDYH7BY,B00005N7RD
752,5.0,A2EXMGQEFLW0LD,B00005N7RD
753,5.0,A20XIR0UXQM02C,B00005N7RD
754,5.0,A1GOI8745FGIDN,B00005N7RD
755,2.0,AJ1PF3WOMCMHR,B00005N7RD
756,4.0,A2W3KBMFRUDU4J,B00005N7RD
757,5.0,A3IAH9A1SN9BN1,B00005N7RD
758,5.0,A1RCFTLLE13ITH,B00005N7RD
759,5.0,A25L68513HOPHI,B00005N7QC
760,5.0,ANGOBBOG6RYVX,B00005N7QC
761,3.0,A2YYXZHT4RHW6Z,B00005N7QC
762,4.0,A1XQ87OTM9JY2H,B00005N7QC
763,4.0,A1V48NJT0J9ZU5,B00005N7QC
764,5.0,ABG7HEHX2XE6D,B00005N7QC
765,3.0,AKB273G8RWK94,B00005N7QC
766,5.0,A2SUDFYLTNQCJO,B00005N7QC
767,5.0,ASL9DD5Q3VLT2,B00005N7QC
768,5.0,A2LCSEXDSQHNSH,B00005N7QC
769,5.0,A2R21AFNF7WNLB,B00005N7Q1
770,4.0,A2OB6C5BFUBF4M,B00005N7Q1
771,5.0,A615PWML00XD6,B00005N7Q1
772,5.0,A23B8NQ2Q362OV,B00005N7Q1
773,1.0,A2A4LO3Y8CFS4K,B00005N7Q1
774,5.0,A21GMX6GC9LTX2,B00005N7Q1
775,5.0,A1A8V6P78A2DDW,B00005N7Q1
776,5.0,A19L8XR0O55QHF,B00005N7Q1
777,4.0,A2YTIQOVPLLHY7,B00005N7Q1
778,5.0,A2Z0H94Y9K7AAF,B00005N7Q1
779,5.0,AO05VR3S8W6UB,B00005N7Q1
780,4.0,A3AFOX1G1FZ3CC,B00005N7Q1
781,5.0,A41M0RHKME95,B00005N7Q1
782,5.0,AUYXPMAQSO24Q,B00005N7Q1
783,5.0,A1ZRQ7J9WQT8H1,B00005N7Q1
784,5.0,A12XUU5310UQJJ,B00005N7Q1
785,5.0,A1EI797LPJMZ86,B00005N7Q1
786,5.0,AF8F54W7LO61K,B00005N7Q1
787,5.0,A33LAG9MUKDPCA,B00005N7Q1
788,3.0,A365831V4F0A79,B00005N7Q1
789,5.0,AXH102X1MH953,B00005N7QC
790,4.0,A22WDIRWQKQPSC,B00005N7QC
791,5.0,A11BMDRKTLVUXC,B00005N7QC
792,4.0,ABM95L75BW3JH,B00005N7QC
793,4.0,A3BUKKL2420AZB,B00005N7QC
794,2.0,A1U1O2BT0MW6E,B00005N7QC
795,4.0,AAWIH5X1BAXG1,B00005N7QC
796,5.0,A1WIKMB32WG3ZW,B00005N7QC
797,5.0,A3OJC6QFT2GCYU,B00005N7QC
798,3.0,AETSFU4ZWF2J7,B00005N7QC
799,5.0,ASQWG3V4CQDAX,B00005N7Q1
800,1.0,A37HTXXTRIS74B,B00005N7Q1
801,5.0,A1MN63SKXHL504,B00005N7Q1
802,5.0,AOAJ2I0HF2BS,B00005N7Q1
803,5.0,ATCH0EZP4HLM4,B00005N7Q1
804,5.0,A1U6GT7A8AUISP,B00005N7Q1
805,5.0,A1RSXVFZ996DNE,B00005N7Q1
806,5.0,A1M3T7HULV5LT9,B00005N7Q1
807,4.0,A21HNY4MQKKMS8,B00005N7Q1
808,4.0,A3LV9LHJPK0JAX,B00005N7Q1
809,5.0,AGKL53XL56179,B00005N7OP
810,3.0,A2JMPHW50YXBLQ,B00005N7OP
811,5.0,A39DECX9LPC9WX,B00005N7OP
812,4.0,A2LYQEY0ZQWWJG,B00005N7OP
813,2.0,A1AXTDJPZ6871K,B00005N7OP
814,1.0,A2JHZY0BZ1TTXS,B00005N7OP
815,4.0,A328S9RN3U5M68,B00005N7OP
816,4.0,AQ8DU6XVA3USJ,B00005N7OP
817,5.0,A1I992QNFAL1K2,B00005N7QC
818,1.0,A2LBTCVAIVF6WE,B00005N7QC
819,5.0,A2T8G164AECH7V,B00005N7QC
820,1.0,A3VM5G8VN8UC3K,B00005N7QC
821,5.0,A1229FO3FNHEYQ,B00005N7QC
822,3.0,A392SKGXXKHCQT,B00005N7QC
823,4.0,A3A1KXNVWTWQAX,B00005N7QC
824,5.0,AK4R9LDS23BJ5,B00005N7QC
825,5.0,A3L5VTJMMWQ375,B00005N7QC
826,4.0,AKKONHLNCP7UA,B00005N7QC
827,5.0,ATRL1KUKYLUG4,B00005N7SC
828,4.0,A3W5CEP1BNZJFH,B00005N7SC
829,2.0,A2KTJ2STPWXFIS,B00005N7Q1
830,5.0,A2ZHV1NN6K7G5Q,B00005N7Q1
831,5.0,A142GOTJJ17D8L,B00005N7Q1
832,2.0,A1X1388G49SSLI,B00005N7Q1
833,4.0,AP41AVSN5H36A,B00005N7Q1
834,5.0,A3DZACSXWLVKXJ,B00005N7Q1
835,2.0,A2LRWP8W6G8CNQ,B00005N7Q1
836,5.0,APFKNWVIPS3UR,B00005N7Q1
837,5.0,AJM6VVYW1ZTMA,B00005N7Q1
838,4.0,A2QMJY9FZL5EOD,B00005N7Q1
839,4.0,ALFNZPM3GJLZ3,B00005N7QC
840,4.0,AQ9KPZLITYP3M,B00005N7QC
841,5.0,A2B1EDT74VCQ1F,B00005N7QC
842,1.0,A3HMRUFGWQKWYM,B00005N7QC
843,5.0,A1COZPXWL7Q7WJ,B00005N7QC
844,5.0,A1CN9N80EYUBHA,B00005N7QC
845,5.0,A3I8AUYZGM1KT2,B00005N7QC
846,1.0,A215Q671IZ8ILB,B00005N7QC
847,5.0,AMAYRBO8XHSE0,B00005N7QC
848,5.0,A5JMKUFAO0TL3,B00005N7QC
849,4.0,A14DA3RW8OOMBM,B00005N7Q1
850,3.0,AHSIHXBBIGVWZ,B00005N7Q1
851,5.0,A3D7XR1FTPK1BV,B00005N7Q1
852,5.0,A2PQARJZCBMMJ4,B00005N7Q1
853,1.0,AG5LC00LK94KU,B00005N7Q1
854,4.0,AAR1I8QU7TJ6O,B00005N7Q1
855,2.0,A17P3LDQA3VB0J,B00005N7Q1
856,5.0,A1QL2A8832E373,B00005N7Q1
857,5.0,A1C12CL8RKQEW5,B00005N7Q1
858,5.0,A1DIPD4SFK6ML,B00005N7Q1
859,5.0,A3MAQN1FCWII48,B00005N7Q1
860,5.0,ADD5XB9KL1XEO,B00005N7Q1
861,3.0,A17C73C2VOBYOZ,B00005N7Q1
862,2.0,AKG6LDDA1IY2Q,B00005N7Q1
863,5.0,A33ZYOMO7XXOW6,B00005N7Q1
864,3.0,A1O9TID7BP0AHI,B00005N7Q1
865,5.0,A2ACR8A4S8LQUS,B00005N7Q1
866,5.0,AX7CWQKHSTTEA,B00005N7Q1
867,5.0,AVT0LVVUI643O,B00005N7Q1
868,2.0,A2QJ0HQSVFED9E,B00005N7Q1
869,5.0,A3Q4SQ5OJM6609,B00005N7QC
870,1.0,AS9GU1U4PMO8S,B00005N7QC
871,4.0,A1UZMT8CWH7ZIH,B00005N7QC
872,5.0,A1EM4485TYH1CL,B00005N7QC
873,4.0,AGCOSR7FUTP1L,B00005N7QC
874,4.0,A145TVW3D0F91E,B00005N7QC
875,5.0,A3FII5MRNR91F2,B00005N7QC
876,5.0,AXU45L7CJRL1U,B00005N7QC
877,4.0,A2M8YMMEMACYKD,B00005N7QC
878,5.0,A2T6BXXBCO1WJA,B00005N7QC
879,5.0,AKRRF1J3UZL,B00005N7RD
880,3.0,A1E159SFMUHV6X,B00005N7RD
881,5.0,A8O1BS326BHM3,B00005N7RD
882,4.0,A3PTA93GZLO0V7,B00005N7RD
883,1.0,A2PIUGR4MYKRAQ,B00005N7RD
884,5.0,ALNLTLF8LD37F,B00005N7RD
885,5.0,A8WQGEEA2KL69,B00005N7RD
886,4.0,A2LZ3WL3C9Y1UN,B00005N7RD
887,2.0,A30K6S2ORCE0J3,B00005N7RD
888,5.0,A3MQ98LDJDY2V5,B00005N7RD
889,3.0,A1GL7BIRS55FKN,B00005N7OV
890,5.0,A3D0WM86WM713K,B00005N7OV
891,5.0,A23IRJSE5RJRGB,B00005N7OV
892,4.0,A3HIDJCRYPW81V,B00005N7OV
893,5.0,A1M3D5X7FXAL25,B00005N7OV
894,5.0,A1IMVS82MPUQO6,B00005N7OV
895,5.0,A1ZLTQ2XKPI1TO,B00005N7OV
896,2.0,AE4WO2Q4TU636,B00005N7OV
897,5.0,A19ZC9WP7TB1M3,B00005N7OV
898,1.0,A9DXGJSVHBIQO,B00005N7OV
899,5.0,A2U75IJPATNM7V,B00005N7RD
900,5.0,A39MTKWCOYC51L,B00005N7RD
901,5.0,A1CCUTTNJJRWLQ,B00005N7RD
902,5.0,A346KIAJ2MI38D,B00005N7RD
903,3.0,A3S2RXYE100V4A,B00005N7RD
904,4.0,A3A8SKODA0MSZI,B00005N7RD
905,5.0,A3W0W23PUDSAC6,B00005N7RD
906,3.0,AVJUMZ26NEX7J,B00005N7RD
907,5.0,A1EKXKEDY4QEGA,B00005N7RD
908,5.0,A3PY83ZR2YQUEX,B00005N7RD
909,5.0,AM58RL0THRYPK,B00005N7Q1
910,5.0,A3587Y7R2P2SCV,B00005N7Q1
911,2.0,A3EU5GK92I4DPZ,B00005N7Q1
912,3.0,A3MMK0MZIXNJRM,B00005N7Q1
913,5.0,A11DFIGEBYMOLX,B00005N7Q1
914,5.0,A5EFY0DSHW8KP,B00005N7Q1
915,5.0,A2FVAH5JBBWMGO,B00005N7Q1
916,1.0,A3PUKJN0Y4C318,B00005N7Q1
917,1.0,A2PQ8CDUB7Y1EE,B00005N7Q1
918,3.0,A2Z9ASRMSURPPE,B00005N7Q1
919,3.0,ACBYAYBDI6QUJ,B00005N7OV
920,4.0,A20QW68DE75TYT,B00005N7OV
921,5.0,A340ZFLCUAD898,B00005N7OV
922,1.0,ATP3DT6JOT4DX,B00005N7OV
923,5.0,A15EMNDE3CKJ53,B00005N7OV
924,5.0,A1SYEK1CRS9FAA,B00005N7OV
925,5.0,AH9E7FZCU26H6,B00005N7OV
926,4.0,A2Z3BJ9CBQ0OJJ,B00005N7OV
927,5.0,A114EQVOIQHZFE,B00005N7OV
928,5.0,A23DC0OOYMHX7T,B00005N7OV
929,2.0,AL2JIT7AZJYFJ,B00005N7QC
930,1.0,AS6Q6NC9UJXBP,B00005N7QC
931,1.0,A32DUSB2Q3GVQS,B00005N7QC
932,5.0,A1JSBBW6TB43SY,B00005N7QC
933,5.0,AQJDVLLWELFJ1,B00005N7QC
934,5.0,A1AMGQ35EFW85T,B00005N7QC
935,1.0,A2EG2WHG0WK2I4,B00005N7QC
936,1.0,AWTWG2TSE73TO,B00005N7QC
937,4.0,AO753N5J3WKQ0,B00005N7QC
938,5.0,A3EAICSYYPRR1G,B00005N7QC
939,5.0,A2SL6VRPPNMYIK,B00005N7RD
940,1.0,AYW4Q8BWGGEII,B00005N7RD
941,4.0,A204PY6JBXFLVS,B00005N7RD
942,5.0,A1PNFNGRJ6JKZ4,B00005N7RD
943,3.0,A3GV59RYIDZW9A,B00005N7RD
944,5.0,A3RU0KG5YPD714,B00005N7RD
945,3.0,AR73MTCQ0YBO8,B00005N7RD
946,4.0,A1ZB0LZFTJRALC,B00005N7RD
947,5.0,A1S9W9A986D3KF,B00005N7RD
948,5.0,A2YIGWBA36RJ5S,B00005N7RD
949,5.0,A2QELFSPAXTK44,B00005N7OV
950,3.0,A3U1BEHQT3Y2IG,B00005N7OV
951,1.0,A1CX4OEMVKHQC0,B00005N7OV
952,1.0,AVCBS8XAWYVDM,B00005N7OV
953,5.0,AI80SMK3GJSJM,B00005N7OV
954,5.0,A2U5XCQZMEGEEJ,B00005N7OV
955,5.0,A2RX3V3FQ9Z0P0,B00005N7OV
956,1.0,A1YILP6ZTUOYLD,B00005N7OV
957,2.0,A1GH3S85N3NWR3,B00005N7OV
958,5.0,A1291YT51QAKIB,B00005N7OV
959,3.0,A1JP9UCPERSHDZ,B00005N7Q1
960,5.0,A9ZNG40ZN75OL,B00005N7Q1
961,1.0,A20WT0ZLUOMS20,B00005N7Q1
962,5.0,A13DM7XV8I4F1S,B00005N7Q1
963,5.0,AIBPR0JIX3GXB,B00005N7Q1
964,5.0,A2Q1MM805VLPJL,B00005N7Q1
965,5.0,A2PQN00J80OJDM,B00005N7Q1
966,4.0,A13CF3PQSI9YEA,B00005N7Q1
967,5.0,A19H4LRATBDMDC,B00005N7Q1
968,2.0,A2F9GVJK97ATTV,B00005N7Q1
969,4.0,A3GV9PD0OIB7IE,B00005N7QC
970,5.0,A1W0GH3989PAE9,B00005N7QC
971,5.0,A2CRXXT3W10BK5,B00005N7QC
972,3.0,AFZ4KD8H00OBN,B00005N7QC
973,5.0,A2VCWFXND39UB0,B00005N7QC
974,5.0,A2W798QYA99JWF,B00005N7QC
975,5.0,A3HKGKK1ZHA7AG,B00005N7QC
976,1.0,A4G48UNXSJ80,B00005N7QC
977,4.0,A4JXMPGYE8MGE,B00005N7QC
978,1.0,A4XGQGY2CP79Q,B00005N7QC
979,2.0,A13CU1EFQEDM12,B00005N7Q1
980,4.0,A1ICBWZDDFSNKN,B00005N7Q1
981,4.0,A2GSWYFZO78MAG,B00005N7Q1
982,3.0,A3IBLRMZ7L517E,B00005N7Q1
983,1.0,A14U6JXPWUYG02,B00005N7Q1
984,1.0,A3B3IZVTNT4P5J,B00005N7Q1
